popid,pop
105529,0
105530,0
105531,0
105532,0
105533,203
105534,0
105535,22
105536,129
105537,0
105538,16
105539,220
105540,0
105541,8
105542,3
105543,0
105544,34
105545,53
105546,11
105547,51
105548,17
105549,91
105550,0
105551,62
105552,104
105553,129
105554,65
105555,75
105556,108
105557,19
105558,138
105559,55
105560,42
105561,30
105562,0
105563,0
105564,0
105565,45
105566,46
105567,39
105568,71
105569,90
105570,79
105571,198
105572,37
105573,37
105574,37
105575,32
105576,32
105577,29
105578,22
105579,28
105580,26
105581,46
105582,286
105583,41
105584,38
105585,34
105586,31
105587,28
105588,46
105589,0
105590,64
105591,44
105592,63
105593,48
105594,56
105595,100
105596,6
105597,25
105598,5
105599,8
105600,37
105601,4
105602,12
105603,169
105604,24
105605,1
105606,24
105607,16
105608,15
105609,19
105610,21
105611,9
105612,0
105613,17
105614,0
105615,451
105616,74
105617,0
105618,28
105619,26
105620,25
105621,4
105622,35
105623,40
105624,26
105625,5
105626,21
105627,3
105628,8
105629,15
105630,17
105631,19
105632,34
105633,42
105634,47
105635,0
105636,43
105637,26
105638,27
105639,78
105640,49
105641,56
105642,0
105643,61
105644,2
105645,0
105646,11
105647,7
105648,0
105649,0
105650,67
105651,87
105652,0
105653,0
105654,0
105655,138
105656,270
105657,71
105658,93
105659,105
105660,153
105661,66
105662,139
105663,0
105664,0
105665,15
105666,10
105667,72
105668,125
105669,58
105670,31
105671,0
105672,74
105673,62
105674,0
105675,172
105676,3
105677,0
105678,67
105679,197
105680,6
105681,0
105682,48
105683,75
105684,0
105685,121
105686,19
105687,78
105688,65
105689,85
105690,87
105691,111
105692,27
105693,42
105694,35
105695,29
105696,67
105697,41
105698,36
105699,125
105700,0
105701,75
105702,91
105703,91
105704,44
105705,0
105706,0
105707,0
105708,0
105709,0
105710,0
105711,0
105712,1
105713,81
105714,68
105715,52
105716,7
105717,136
105718,36
105719,0
105720,28
105721,40
105722,43
105723,223
105724,91
105725,0
105726,0
105727,0
105728,45
105729,71
105730,100
105731,26
105732,2
105733,82
105734,57
105735,73
105736,74
105737,2
105738,30
105739,55
105740,35
105741,66
105742,73
105743,130
105744,67
105745,13
105746,58
105747,9
105748,14
105749,0
105750,0
105751,156
105752,39
105753,17
105754,39
105755,11
105756,8
105757,6
105758,33
105759,19
105760,85
105761,85
105762,17
105763,51
105764,138
105765,64
105766,0
105767,18
105768,46
105769,37
105770,98
105771,79
105772,16
105773,62
105774,81
105775,29
105776,87
105777,69
105778,0
105779,0
105780,0
105781,56
105782,60
105783,87
105784,34
105785,134
105786,82
105787,133
105788,50
105789,53
105790,0
105791,0
105792,63
105793,27
105794,20
105795,96
105796,45
105797,0
105798,0
105799,0
105800,0
105801,46
105802,62
105803,66
105804,40
105805,50
105806,49
105807,16
105808,89
105809,16
105810,0
105811,24
105812,6
105813,0
105814,0
105815,48
105816,499
105817,119
105818,37
105819,2
105820,39
105821,39
105822,55
105823,661
105824,457
105825,58
105826,271
105827,34
105828,161
105829,59
105830,43
105831,73
105832,73
105833,50
105834,0
105835,70
105836,45
105837,60
105838,348
105839,25
105840,63
105841,26
105842,1
105843,16
105844,0
105845,0
105846,0
105847,0
105848,0
105849,0
105850,0
105851,0
105852,0
105853,0
105854,0
105855,37
105856,35
105857,46
105858,49
105859,0
105860,0
105861,0
105862,0
105863,0
105864,0
105865,0
105866,0
105867,0
105868,11
105869,0
105870,0
105871,9
105872,10
105873,41
105874,79
105875,0
105876,55
105877,56
105878,51
105879,28
105880,88
105881,33
105882,6
105883,0
105884,0
105885,48
105886,34
105887,0
105888,73
105889,94
105890,0
105891,95
105892,0
105893,129
105894,0
105895,0
105896,17
105897,42
105898,64
105899,80
105900,149
105901,71
105902,0
105903,166
105904,158
105905,121
105906,51
105907,55
105908,51
105909,52
105910,37
105911,52
105912,63
105913,65
105914,60
105915,142
105916,80
105917,99
105918,76
105919,163
105920,56
105921,41
105922,28
105923,29
105924,28
105925,29
105926,41
105927,68
105928,58
105929,55
105930,42
105931,45
105932,35
105933,66
105934,63
105935,54
105936,56
105937,64
105938,40
105939,87
105940,55
105941,41
105942,32
105943,42
105944,34
105945,48
105946,53
105947,0
105948,0
105949,64
105950,0
105951,0
105952,0
105953,0
105954,121
105955,0
105956,74
105957,64
105958,43
105959,32
105960,8
105961,14
105962,70
105963,55
105964,60
105965,56
105966,65
105967,63
105968,62
105969,61
105970,78
105971,123
105972,28
105973,0
105974,3
105975,0
105976,0
105977,10
105978,0
105979,0
105980,0
105981,0
105982,93
105983,0
105984,0
105985,56
105986,67
105987,41
105988,25
105989,97
105990,0
105991,62
105992,63
105993,89
105994,106
105995,0
105996,0
105997,48
105998,155
105999,0
106000,73
106001,0
106002,0
106003,201
106004,168
106005,0
106006,0
106007,69
106008,0
106009,48
106010,46
106011,28
106012,35
106013,49
106014,46
106015,55
106016,50
106017,55
106018,54
106019,59
106020,39
106021,63
106022,244
106023,65
106024,125
106025,78
106026,252
106027,22
106028,90
106029,0
106030,0
106031,21
106032,84
106033,48
106034,311
106035,208
106036,106
106037,0
106038,84
106039,76
106040,62
106041,159
106042,84
106043,80
106044,195
106045,51
106046,123
106047,38
106048,94
106049,28
106050,50
106051,47
106052,72
106053,62
106054,32
106055,70
106056,70
106057,93
106058,91
106059,65
106060,76
106061,25
106062,20
106063,157
106064,57
106065,88
106066,34
106067,5
106068,70
106069,213
106070,216
106071,74
106072,0
106073,3
106074,0
106075,0
106076,0
106077,0
106078,0
106079,0
106080,0
106081,77
106082,135
106083,48
106084,50
106085,89
106086,102
106087,49
106088,56
106089,63
106090,50
106091,72
106092,62
106093,63
106094,50
106095,91
106096,65
106097,14
106098,149
106099,94
106100,45
106101,154
106102,4
106103,0
106104,90
106105,44
106106,70
106107,76
106108,34
106109,103
106110,14
106111,16
106112,46
106113,0
106114,174
106115,52
106116,53
106117,33
106118,21
106119,57
106120,128
106121,30
106122,102
106123,95
106124,0
106125,21
106126,43
106127,66
106128,69
106129,47
106130,60
106131,55
106132,79
106133,70
106134,29
106135,55
106136,88
106137,150
106138,37
106139,72
106140,27
106141,41
106142,39
106143,40
106144,47
106145,0
106146,51
106147,148
106148,65
106149,25
106150,59
106151,52
106152,61
106153,62
106154,84
106155,125
106156,112
106157,41
106158,54
106159,52
106160,81
106161,82
106162,79
106163,170
106164,76
106165,50
106166,45
106167,65
106168,152
106169,100
106170,0
106171,0
106172,0
106173,108
106174,26
106175,81
106176,93
106177,75
106178,78
106179,0
106180,0
106181,377
106182,0
106183,77
106184,27
106185,61
106186,0
106187,0
106188,0
106189,0
106190,7
106191,91
106192,81
106193,38
106194,38
106195,42
106196,32
106197,3
106198,2
106199,23
106200,90
106201,39
106202,44
106203,106
106204,57
106205,73
106206,40
106207,48
106208,58
106209,103
106210,60
106211,54
106212,75
106213,51
106214,50
106215,46
106216,69
106217,56
106218,0
106219,57
106220,55
106221,44
106222,62
106223,70
106224,79
106225,35
106226,68
106227,71
106228,66
106229,64
106230,69
106231,41
106232,116
106233,61
106234,310
106235,40
106236,22
106237,33
106238,58
106239,86
106240,61
106241,262
106242,0
106243,0
106244,109
106245,70
106246,78
106247,71
106248,0
106249,27
106250,64
106251,31
106252,0
106253,0
106254,0
106255,0
106256,115
106257,54
106258,21
106259,58
106260,5
106261,108
106262,38
106263,36
106264,42
106265,68
106266,41
106267,66
106268,44
106269,60
106270,0
106271,11
106272,16
106273,61
106274,20
106275,197
106276,142
106277,34
106278,0
106279,0
106280,0
106281,0
106282,0
106283,0
106284,0
106285,0
106286,94
106287,0
106288,0
106289,0
106290,0
106291,0
106292,0
106293,0
106294,0
106295,3
106296,7
106297,0
106298,0
106299,0
106300,24
106301,0
106302,1
106303,27
106304,24
106305,12
106306,10
106307,0
106308,48
106309,88
106310,38
106311,43
106312,22
106313,35
106314,14
106315,39
106316,24
106317,37
106318,49
106319,19
106320,32
106321,37
106322,73
106323,58
106324,58
106325,49
106326,61
106327,33
106328,54
106329,35
106330,71
106331,23
106332,24
106333,15
106334,21
106335,0
106336,0
106337,19
106338,3
106339,21
106340,33
106341,26
106342,20
106343,0
106344,73
106345,34
106346,36
106347,38
106348,43
106349,71
106350,37
106351,38
106352,23
106353,15
106354,102
106355,20
106356,24
106357,26
106358,30
106359,32
106360,68
106361,0
106362,35
106363,23
106364,52
106365,89
106366,0
106367,30
106368,25
106369,0
106370,43
106371,0
106372,0
106373,34
106374,15
106375,78
106376,0
106377,0
106378,0
106379,42
106380,123
106381,96
106382,453
106383,0
106384,73
106385,95
106386,432
106387,158
106388,66
106389,0
106390,17
106391,57
106392,87
106393,37
106394,0
106395,5
106396,0
106397,62
106398,0
106399,3
106400,0
106401,0
106402,0
106403,12
106404,0
106405,30
106406,0
106407,0
106408,11
106409,5
106410,7
106411,9
106412,8
106413,11
106414,121
106415,50
106416,24
106417,91
106418,78
106419,112
106420,0
106421,0
106422,58
106423,106
106424,6
106425,12
106426,4
106427,128
106428,14
106429,59
106430,7
106431,3
106432,0
106433,64
106434,0
106435,0
106436,0
106437,0
106438,0
106439,0
106440,55
106441,77
106442,77
106443,207
106444,126
106445,93
106446,87
106447,67
106448,30
106449,80
106450,65
106451,84
106452,61
106453,63
106454,37
106455,92
106456,57
106457,110
106458,92
106459,100
106460,0
106461,6
106462,17
106463,94
106464,45
106465,56
106466,60
106467,21
106468,42
106469,59
106470,70
106471,141
106472,0
106473,9
106474,145
106475,19
106476,0
106477,0
106478,72
106479,102
106480,65
106481,75
106482,42
106483,0
106484,10
106485,0
106486,7
106487,0
106488,142
106489,0
106490,354
106491,53
106492,0
106493,172
106494,19
106495,0
106496,4
106497,13
106498,21
106499,25
106500,49
106501,101
106502,153
106503,97
106504,3
106505,7
106506,60
106507,0
106508,48
106509,108
106510,28
106511,24
106512,126
106513,0
106514,6
106515,4
106516,0
106517,82
106518,0
106519,15
106520,25
106521,0
106522,0
106523,124
106524,67
106525,74
106526,90
106527,54
106528,380
106529,74
106530,59
106531,71
106532,114
106533,0
106534,0
106535,0
106536,0
106537,8
106538,2
106539,0
106540,0
106541,0
106542,0
106543,0
106544,0
106545,0
106546,0
106547,0
106548,0
106549,85
106550,0
106551,0
106552,43
106553,72
106554,60
106555,81
106556,48
106557,65
106558,58
106559,67
106560,58
106561,61
106562,79
106563,0
106564,0
106565,0
106566,340
106567,0
106568,786
106569,0
106570,0
106571,26
106572,0
106573,0
106574,0
106575,211
106576,34
106577,72
106578,102
106579,50
106580,0
106581,3
106582,0
106583,26
106584,9
106585,3
106586,228
106587,182
106588,102
106589,74
106590,89
106591,125
106592,128
106593,0
106594,0
106595,48
106596,37
106597,41
106598,47
106599,71
106600,57
106601,43
106602,0
106603,0
106604,0
106605,9
106606,26
106607,0
106608,3
106609,0
106610,0
106611,841
106612,0
106613,113
106614,27
106615,0
106616,0
106617,6
106618,46
106619,68
106620,0
106621,10
106622,0
106623,0
106624,28
106625,13
106626,330
106627,30
106628,14
106629,0
106630,1
106631,22
106632,0
106633,0
106634,0
106635,395
106636,6
106637,352
106638,112
106639,59
106640,40
106641,37
106642,33
106643,61
106644,25
106645,8
106646,0
106647,0
106648,0
106649,0
106650,84
106651,0
106652,60
106653,0
106654,0
106655,0
106656,0
106657,0
106658,302
106659,31
106660,0
106661,19
106662,29
106663,9
106664,0
106665,0
106666,0
106667,0
106668,90
106669,23
106670,13
106671,42
106672,20
106673,52
106674,59
106675,49
106676,0
106677,144
106678,0
106679,111
106680,94
106681,30
106682,7
106683,15
106684,212
106685,52
106686,86
106687,122
106688,0
106689,128
106690,77
106691,0
106692,5
106693,265
106694,5
106695,51
106696,46
106697,0
106698,0
106699,44
106700,26
106701,0
106702,17
106703,0
106704,0
106705,119
106706,88
106707,95
106708,62
106709,48
106710,51
106711,0
106712,17
106713,0
106714,18
106715,67
106716,73
106717,63
106718,32
106719,31
106720,0
106721,104
106722,72
106723,59
106724,46
106725,59
106726,52
106727,55
106728,55
106729,51
106730,53
106731,51
106732,28
106733,4
106734,53
106735,13
106736,0
106737,12
106738,98
106739,41
106740,22
106741,88
106742,46
106743,80
106744,129
106745,81
106746,148
106747,179
106748,0
106749,23
106750,21
106751,0
106752,0
106753,4
106754,32
106755,2
106756,71
106757,4
106758,0
106759,12
106760,2
106761,28
106762,151
106763,51
106764,47
106765,60
106766,38
106767,41
106768,89
106769,44
106770,98
106771,34
106772,494
106773,82
106774,29
106775,29
106776,58
106777,71
106778,76
106779,103
106780,467
106781,44
106782,14
106783,146
106784,7
106785,15
106786,0
106787,214
106788,0
106789,0
106790,0
106791,108
106792,3
106793,111
106794,488
106795,0
106796,135
106797,51
106798,7
106799,0
106800,23
106801,53
106802,60
106803,349
106804,77
106805,54
106806,39
106807,312
106808,60
106809,115
106810,0
106811,45
106812,92
106813,33
106814,48
106815,74
106816,73
106817,12
106818,92
106819,71
106820,16
106821,26
106822,70
106823,58
106824,523
106825,0
106826,0
106827,0
106828,27
106829,49
106830,23
106831,30
106832,0
106833,92
106834,0
106835,0
106836,79
106837,10
106838,186
106839,69
106840,66
106841,78
106842,193
106843,90
106844,75
106845,74
106846,77
106847,69
106848,65
106849,82
106850,49
106851,51
106852,62
106853,61
106854,75
106855,356
106856,150
106857,160
106858,80
106859,0
106860,3
106861,251
106862,89
106863,103
106864,45
106865,51
106866,62
106867,51
106868,40
106869,41
106870,184
106871,19
106872,211
106873,53
106874,48
106875,68
106876,124
106877,68
106878,31
106879,71
106880,96
106881,103
106882,75
106883,100
106884,206
106885,187
106886,89
106887,0
106888,99
106889,432
106890,429
106891,4
106892,77
106893,4
106894,0
106895,4
106896,16
106897,38
106898,37
106899,9
106900,0
106901,74
106902,63
106903,79
106904,285
106905,160
106906,62
106907,317
106908,25
106909,24
106910,21
106911,40
106912,23
106913,79
106914,36
106915,69
106916,53
106917,149
106918,39
106919,228
106920,90
106921,6
106922,38
106923,4
106924,35
106925,18
106926,6
106927,9
106928,4
106929,2
106930,0
106931,0
106932,0
106933,376
106934,0
106935,0
106936,315
106937,0
106938,104
106939,106
106940,251
106941,2
106942,0
106943,118
106944,48
106945,6
106946,0
106947,0
106948,0
106949,76
106950,16
106951,0
106952,196
106953,74
106954,167
106955,144
106956,143
106957,132
106958,140
106959,136
106960,50
106961,36
106962,0
106963,60
106964,0
106965,28
106966,12
106967,5
106968,0
106969,24
106970,15
106971,12
106972,2
106973,12
106974,14
106975,32
106976,23
106977,0
106978,15
106979,11
106980,8
106981,0
106982,0
106983,0
106984,6
106985,75
106986,0
106987,110
106988,16
106989,45
106990,373
106991,28
106992,15
106993,0
106994,229
106995,23
106996,13
106997,0
106998,13
106999,3
107000,150
107001,0
107002,0
107003,0
107004,0
107005,0
107006,0
107007,0
107008,0
107009,0
107010,0
107011,0
107012,0
107013,0
107014,67
107015,277
107016,54
107017,98
107018,69
107019,0
107020,0
107021,112
107022,17
107023,70
107024,38
107025,55
107026,56
107027,62
107028,51
107029,77
107030,62
107031,52
107032,44
107033,54
107034,19
107035,76
107036,37
107037,79
107038,60
107039,0
107040,45
107041,37
107042,49
107043,78
107044,0
107045,0
107046,0
107047,0
107048,0
107049,0
107050,0
107051,0
107052,0
107053,38
107054,46
107055,0
107056,0
107057,131
107058,214
107059,122
107060,121
107061,48
107062,149
107063,0
107064,0
107065,0
107066,0
107067,0
107068,163
107069,73
107070,72
107071,0
107072,264
107073,131
107074,42
107075,0
107076,130
107077,58
107078,31
107079,155
107080,79
107081,0
107082,0
107083,242
107084,32
107085,0
107086,0
107087,0
107088,14
107089,17
107090,36
107091,14
107092,0
107093,0
107094,0
107095,0
107096,18
107097,27
107098,82
107099,74
107100,12
107101,15
107102,62
107103,48
107104,35
107105,0
107106,0
107107,0
107108,108
107109,88
107110,85
107111,20
107112,0
107113,0
107114,0
107115,751
107116,0
107117,83
107118,0
107119,0
107120,0
107121,0
107122,0
107123,0
107124,78
107125,0
107126,2
107127,0
107128,61
107129,157
107130,121
107131,40
107132,80
107133,78
107134,5
107135,10
107136,0
107137,8
107138,0
107139,79
107140,71
107141,69
107142,37
107143,72
107144,55
107145,79
107146,45
107147,60
107148,35
107149,38
107150,0
107151,34
107152,0
107153,46
107154,20
107155,0
107156,16
107157,109
107158,96
107159,54
107160,6
107161,0
107162,0
107163,76
107164,79
107165,0
107166,93
107167,167
107168,57
107169,0
107170,0
107171,0
107172,48
107173,81
107174,47
107175,0
107176,0
107177,0
107178,0
107179,0
107180,0
107181,0
107182,0
107183,0
107184,65
107185,287
107186,77
107187,54
107188,0
107189,1
107190,0
107191,0
107192,0
107193,5
107194,139
107195,174
107196,73
107197,90
107198,39
107199,0
107200,46
107201,58
107202,13
107203,3
107204,148
107205,0
107206,0
107207,182
107208,260
107209,107
107210,36
107211,125
107212,77
107213,69
107214,0
107215,0
107216,46
107217,65
107218,456
107219,127
107220,104
107221,109
107222,137
107223,128
107224,51
107225,146
107226,5
107227,247
107228,0
107229,60
107230,80
107231,60
107232,255
107233,122
107234,78
107235,0
107236,125
107237,48
107238,93
107239,51
107240,98
107241,0
107242,0
107243,0
107244,0
107245,0
107246,0
107247,0
107248,0
107249,0
107250,82
107251,41
107252,34
107253,0
107254,0
107255,0
107256,0
107257,0
107258,0
107259,0
107260,0
107261,14
107262,21
107263,0
107264,0
107265,0
107266,0
107267,17
107268,3
107269,0
107270,39
107271,0
107272,0
107273,0
107274,0
107275,0
107276,0
107277,0
107278,0
107279,0
107280,0
107281,0
107282,0
107283,0
107284,0
107285,0
107286,0
107287,106
107288,0
107289,0
107290,0
107291,18
107292,0
107293,0
107294,0
107295,0
107296,0
107297,0
107298,0
107299,0
107300,0
107301,104
107302,67
107303,53
107304,47
107305,21
107306,155
107307,93
107308,159
107309,89
107310,54
107311,69
107312,49
107313,35
107314,138
107315,67
107316,43
107317,49
107318,153
107319,0
107320,57
107321,68
107322,104
107323,90
107324,87
107325,38
107326,108
107327,5
107328,54
107329,51
107330,188
107331,0
107332,0
107333,92
107334,83
107335,0
107336,0
107337,0
107338,391
107339,87
107340,88
107341,78
107342,55
107343,50
107344,44
107345,54
107346,127
107347,109
107348,0
107349,0
107350,0
107351,157
107352,140
107353,114
107354,120
107355,104
107356,136
107357,0
107358,150
107359,43
107360,39
107361,0
107362,0
107363,103
107364,104
107365,73
107366,106
107367,0
107368,0
107369,90
107370,35
